DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	53.6108	5361	0	3	2	1	1	2	0	2038	27	0	23.3992 	0	0
DL	53.6128	5361	2	3	1	1	1	1	0	2126	28	0	29.4292	0	0
DL	53.6128	5361	2	3	2	1	1	2	0	1946	26	0	23.4012	0	0
DL	53.6128	5361	2	3	3	1	1	3	0	1717	24	0	18.4214	0	0.0307597
UL	53.6208	5362	0	3	1	1	1	1	0	2126	28	0	29.3811 	0	0
UL	53.6208	5362	0	3	2	1	1	2	0	2038	27	0	23.2353 	0	0
DL	53.6228	5362	2	3	1	1	1	1	0	2126	28	0	29.3885	0	0
DL	53.6228	5362	2	3	2	1	1	2	0	1946	26	0	23.2885	0	0
DL	53.6228	5362	2	3	3	1	1	3	0	1717	24	0	18.6847	0	0
UL	53.6308	5363	0	3	1	1	1	1	0	2126	28	0	29.3256 	0	0
UL	53.6308	5363	0	3	2	1	1	2	0	2038	27	0	23.0934 	0	0
DL	53.6328	5363	2	3	1	1	1	1	0	2126	28	0	29.3094	0	0
DL	53.6328	5363	2	3	2	1	1	2	0	1946	26	0	23.1073	0	0
DL	53.6328	5363	2	3	3	1	1	3	0	1717	24	0	18.744	0	0
UL	53.6408	5364	0	3	1	1	1	1	0	2126	28	0	29.0665 	0	0
UL	53.6408	5364	0	3	2	1	1	2	0	2038	27	0	22.8588 	0	0
DL	53.6428	5364	2	3	1	1	1	1	0	2126	28	0	29.0258	0	0
DL	53.6428	5364	2	3	2	1	1	2	0	1946	26	0	22.7717	0	0
DL	53.6428	5364	2	3	3	1	1	3	0	1717	24	0	18.7368	0	0
UL	53.6508	5365	0	3	1	1	1	1	0	2126	28	0	29.2365 	0	0
UL	53.6508	5365	0	3	2	1	1	2	0	2038	27	0	22.5296 	0	0
DL	53.6528	5365	2	3	1	1	1	1	0	2126	28	0	29.1676	0	0
DL	53.6528	5365	2	3	2	1	1	2	0	1946	26	0	22.3433	0	0
DL	53.6528	5365	2	3	3	1	1	3	0	1717	24	0	18.4723	0	0.0307597
UL	53.6608	5366	0	3	1	1	1	1	0	2126	28	0	28.9771 	0	0
UL	53.6608	5366	0	3	2	1	1	2	0	2038	27	0	22.5334 	0	0
DL	53.6628	5366	2	3	1	1	1	1	0	2126	28	0	29.0353	0	0
DL	53.6628	5366	2	3	2	1	1	2	0	1946	26	0	22.5465	0	0
DL	53.6628	5366	2	3	3	1	1	3	0	1717	24	0	18.6221	0	0
UL	53.6708	5367	0	3	1	1	1	1	0	2126	28	0	28.976 	0	0
UL	53.6708	5367	0	3	2	1	1	2	0	2038	27	0	22.8824 	0	0
DL	53.6728	5367	2	3	1	1	1	1	0	2126	28	0	28.9708	0	0
DL	53.6728	5367	2	3	2	1	1	2	0	1946	26	0	22.9406	0	0
DL	53.6728	5367	2	3	3	1	1	3	0	1717	24	0	18.8221	0	0
UL	53.6808	5368	0	3	1	1	1	1	0	2126	28	0	28.9285 	0	0
UL	53.6808	5368	0	3	2	1	1	2	0	2038	27	0	22.8618 	0	0
DL	53.6828	5368	2	3	1	1	1	1	0	2126	28	0	29.0321	0	0
DL	53.6828	5368	2	3	2	1	1	2	0	1946	26	0	22.8904	0	0
DL	53.6828	5368	2	3	3	1	1	3	0	1717	24	0	18.6894	0	0
UL	53.6908	5369	0	3	1	1	1	1	0	2126	28	0	29.0608 	0	0
UL	53.6908	5369	0	3	2	1	1	2	0	2038	27	0	22.6696 	0	0
DL	53.6928	5369	2	3	1	1	1	1	0	2126	28	0	29.1163	0	0
DL	53.6928	5369	2	3	2	1	1	2	0	1946	26	0	22.6946	0	0
DL	53.6928	5369	2	3	3	1	1	3	0	1717	24	0	18.6291	0	0
UL	53.7008	5370	0	3	1	1	1	1	0	2126	28	0	29.0856 	0	0
UL	53.7008	5370	0	3	2	1	1	2	0	2038	27	0	22.5749 	0	0
DL	53.7028	5370	2	3	1	1	1	1	0	2126	28	0	29.0929	0	0
DL	53.7028	5370	2	3	2	1	1	2	0	1946	26	0	22.7207	0	0
DL	53.7028	5370	2	3	3	1	1	3	0	1717	24	0	18.6588	0	0
UL	53.7108	5371	0	3	1	1	1	1	0	2126	28	0	28.9519 	0	0
UL	53.7108	5371	0	3	2	1	1	2	0	2038	27	0	22.5273 	0	0
DL	53.7128	5371	2	3	1	1	1	1	0	2126	28	0	29.0494	0	0
DL	53.7128	5371	2	3	2	1	1	2	0	1946	26	0	22.3246	0	0
DL	53.7128	5371	2	3	3	1	1	3	0	1717	24	0	18.5775	0	0
UL	53.7208	5372	0	3	1	1	1	1	0	2126	28	0	28.8109 	0	0
UL	53.7208	5372	0	3	2	1	1	2	0	2038	27	0	22.3223 	0	0
DL	53.7228	5372	2	3	1	1	1	1	0	2126	28	0	28.8551	0	0
DL	53.7228	5372	2	3	2	1	1	2	0	1946	26	0	22.3287	0	0
DL	53.7228	5372	2	3	3	1	1	3	0	1717	24	0	18.6949	0	0
UL	53.7308	5373	0	3	1	1	1	1	0	2126	28	0	28.883 	0	0
UL	53.7308	5373	0	3	2	1	1	2	0	2038	27	0	22.2475 	0	0
DL	53.7328	5373	2	3	1	1	1	1	0	2126	28	0	28.9665	0	0
DL	53.7328	5373	2	3	2	1	1	2	0	1946	26	0	22.4829	0	0
DL	53.7328	5373	2	3	3	1	1	3	0	1717	24	0	18.9931	0	0
UL	53.7408	5374	0	3	1	1	1	1	0	2126	28	0	29.0886 	0	0
UL	53.7408	5374	0	3	2	1	1	2	0	2038	27	0	22.6508 	0	0
DL	53.7428	5374	2	3	1	1	1	1	0	2126	28	0	29.0714	0	0
DL	53.7428	5374	2	3	2	1	1	2	0	1946	26	0	22.5715	0	0
DL	53.7428	5374	2	3	3	1	1	3	0	1717	24	0	19.0976	0	0
UL	53.7508	5375	0	3	1	1	1	1	0	2126	28	0	29.0083 	0	0
UL	53.7508	5375	0	3	2	1	1	2	0	2038	27	0	22.5128 	0	0
DL	53.7528	5375	2	3	1	1	1	1	0	2126	28	0	28.97	0	0
DL	53.7528	5375	2	3	2	1	1	2	0	1946	26	0	22.4248	0	0
DL	53.7528	5375	2	3	3	1	1	3	0	1717	24	0	18.965	0	0
UL	53.7608	5376	0	3	1	1	1	1	0	2126	28	0	29.082 	0	0
UL	53.7608	5376	0	3	2	1	1	2	0	2038	27	0	22.5131 	0	0
DL	53.7628	5376	2	3	1	1	1	1	0	2126	28	0	29.0794	0	0
DL	53.7628	5376	2	3	2	1	1	2	0	1946	26	0	22.5122	0	0
DL	53.7628	5376	2	3	3	1	1	3	0	1717	24	0	18.8183	0	0
UL	53.7708	5377	0	3	1	1	1	1	0	2126	28	0	29.0711 	0	0
UL	53.7708	5377	0	3	2	1	1	2	0	2038	27	0	22.4015 	0	0
DL	53.7728	5377	2	3	1	1	1	1	0	2126	28	0	29.0437	0	0
DL	53.7728	5377	2	3	2	1	1	2	0	1946	26	0	22.5354	0	0
DL	53.7728	5377	2	3	3	1	1	3	0	1717	24	0	18.648	0	0
UL	53.7808	5378	0	3	1	1	1	1	0	2126	28	0	28.996 	0	0
UL	53.7808	5378	0	3	2	1	1	2	0	2038	27	0	22.4341 	0	0
DL	53.7828	5378	2	3	1	1	1	1	0	2126	28	0	28.9039	0	0
DL	53.7828	5378	2	3	2	1	1	2	0	1946	26	0	22.466	0	0
DL	53.7828	5378	2	3	3	1	1	3	0	1717	24	0	18.62	0	0
UL	53.7908	5379	0	3	1	1	1	1	0	2126	28	0	28.8755 	0	0
UL	53.7908	5379	0	3	2	1	1	2	0	2038	27	0	22.2211 	0	0
DL	53.7928	5379	2	3	1	1	1	1	0	2126	28	0	28.8871	0	0
DL	53.7928	5379	2	3	2	1	1	2	0	1946	26	0	22.1973	0	0
DL	53.7928	5379	2	3	3	1	1	3	0	1717	24	0	18.96	0	0
UL	53.8008	5380	0	3	1	1	1	1	0	2126	28	0	28.8034 	0	0
UL	53.8008	5380	0	3	2	1	1	2	0	2038	27	0	22.264 	0	0
DL	53.8028	5380	2	3	1	1	1	1	0	2126	28	0	28.7035	0	0
DL	53.8028	5380	2	3	2	1	1	2	0	1946	26	0	22.396	0	0
DL	53.8028	5380	2	3	3	1	1	3	0	1717	24	0	18.824	0	0
UL	53.8108	5381	0	3	1	1	1	1	0	2126	28	0	28.7349 	0	0
UL	53.8108	5381	0	3	2	1	1	2	0	2038	27	0	22.239 	0	0
DL	53.8128	5381	2	3	1	1	1	1	0	2126	28	0	28.7261	0	0
DL	53.8128	5381	2	3	2	1	1	2	0	1946	26	0	22.3454	0	0
DL	53.8128	5381	2	3	3	1	1	3	0	1717	24	0	18.8333	0	0
UL	53.8208	5382	0	3	1	1	1	1	0	2126	28	0	28.6616 	0	0
UL	53.8208	5382	0	3	2	1	1	2	0	2038	27	0	22.3785 	0	0
DL	53.8228	5382	2	3	1	1	1	1	0	2126	28	0	28.6718	0	0
DL	53.8228	5382	2	3	2	1	1	2	0	1946	26	0	22.1724	0	0
DL	53.8228	5382	2	3	3	1	1	3	0	1717	24	0	18.8178	0	0
UL	53.8308	5383	0	3	1	1	1	1	0	2126	28	0	28.5381 	0	0
UL	53.8308	5383	0	3	2	1	1	2	0	2038	27	0	22.08 	0	0
DL	53.8328	5383	2	3	1	1	1	1	0	2126	28	0	28.477	0	0
DL	53.8328	5383	2	3	2	1	1	2	0	1946	26	0	22.0518	0	0
DL	53.8328	5383	2	3	3	1	1	3	0	1717	24	0	18.5692	0	0.0307597
UL	53.8408	5384	0	3	1	1	1	1	0	2126	28	0	28.406 	0	0
UL	53.8408	5384	0	3	2	1	1	2	0	2038	27	0	21.9289 	0	0
DL	53.8428	5384	2	3	1	1	1	1	0	2126	28	0	28.4187	0	0
DL	53.8428	5384	2	3	2	1	1	2	0	1946	26	0	21.9867	0	0
DL	53.8428	5384	2	3	3	1	1	3	0	1717	24	0	18.2528	1	0.0307597
DL	53.8435	5384	3	2	1	1	1	3	0	1717	24	1	18.286	0	0
DL	53.8436	5384	3	2	2	1	1	3	0	1717	24	2	18.2943	0	0.0307597
UL	53.8508	5385	0	3	1	1	1	1	0	2126	28	0	28.4636 	0	0
UL	53.8508	5385	0	3	2	1	1	2	0	2038	27	0	21.88 	0	0
DL	53.8528	5385	2	3	1	1	1	1	0	2126	28	0	28.4925	0	0
DL	53.8528	5385	2	3	2	1	1	2	0	1946	26	0	21.769	0	0
DL	53.8528	5385	2	3	3	1	1	3	0	1717	24	0	18.2379	0	0.0307597
UL	53.8608	5386	0	3	1	1	1	1	0	2126	28	0	28.4743 	0	0
UL	53.8608	5386	0	3	2	1	1	2	0	2038	27	0	21.805 	0	0
DL	53.8628	5386	2	3	1	1	1	1	0	2126	28	0	28.5288	0	0
DL	53.8628	5386	2	3	2	1	1	2	0	1946	26	0	21.6279	0	0
DL	53.8628	5386	2	3	3	1	1	3	0	1717	24	0	18.0388	1	0.913329
DL	53.8635	5386	3	2	1	1	1	3	0	1717	24	1	18.0826	0	0
DL	53.8636	5386	3	2	2	1	1	3	0	1717	24	2	18.0736	1	0.913329
UL	53.8708	5387	0	3	1	1	1	1	0	2126	28	0	28.5019 	0	0
UL	53.8708	5387	0	3	2	1	1	2	0	2038	27	0	21.4255 	0	0
DL	53.8728	5387	2	3	1	1	1	1	0	2126	28	0	28.4867	0	0
DL	53.8728	5387	2	3	2	1	1	2	0	1946	26	0	21.6679	0	0
DL	53.8728	5387	2	3	3	1	1	3	0	1717	24	0	17.9508	0	0
UL	53.8808	5388	0	3	1	1	1	1	0	2126	28	0	28.6519 	0	0
UL	53.8808	5388	0	3	2	1	1	2	0	2038	27	0	21.7579 	0	0
DL	53.8828	5388	2	3	1	1	1	1	0	2126	28	0	28.7028	0	0
DL	53.8828	5388	2	3	2	1	1	2	0	1946	26	0	21.708	0	0
DL	53.8828	5388	2	3	3	1	1	3	0	1487	22	0	17.6038	0	0
UL	53.8908	5389	0	3	1	1	1	1	0	2126	28	0	28.7204 	0	0
UL	53.8908	5389	0	3	2	1	1	2	0	2038	27	0	21.7749 	0	0
DL	53.8928	5389	2	3	1	1	1	1	0	2126	28	0	28.694	0	0
DL	53.8928	5389	2	3	2	1	1	2	0	1946	26	0	21.5925	0	0
DL	53.8928	5389	2	3	3	1	1	3	0	1487	22	0	17.7542	0	0
UL	53.9008	5390	0	3	1	1	1	1	0	2126	28	0	28.6746 	0	0
UL	53.9008	5390	0	3	2	1	1	2	0	2038	27	0	21.8224 	0	0
DL	53.9028	5390	2	3	1	1	1	1	0	2126	28	0	28.6356	0	0
DL	53.9028	5390	2	3	2	1	1	2	0	1946	26	0	21.9305	0	0
DL	53.9028	5390	2	3	3	1	1	3	0	1487	22	0	17.8353	0	0
UL	53.9108	5391	0	3	1	1	1	1	0	2126	28	0	28.6712 	0	0
UL	53.9108	5391	0	3	2	1	1	2	0	2038	27	0	21.4872 	0	0
DL	53.9128	5391	2	3	1	1	1	1	0	2126	28	0	28.6643	0	0
DL	53.9128	5391	2	3	2	1	1	2	0	1946	26	0	21.6701	0	0
DL	53.9128	5391	2	3	3	1	1	3	0	1487	22	0	17.8336	0	0
UL	53.9208	5392	0	3	1	1	1	1	0	2126	28	0	28.7726 	0	0
UL	53.9208	5392	0	3	2	1	1	2	0	2038	27	0	21.8828 	0	0
DL	53.9228	5392	2	3	1	1	1	1	0	2126	28	0	28.876	0	0
DL	53.9228	5392	2	3	2	1	1	2	0	1946	26	0	21.8395	0	0
DL	53.9228	5392	2	3	3	1	1	3	0	1487	22	0	17.6254	0	0
UL	53.9308	5393	0	3	1	1	1	1	0	2126	28	0	28.8154 	0	0
UL	53.9308	5393	0	3	2	1	1	2	0	2038	27	0	22.0289 	0	0
DL	53.9328	5393	2	3	1	1	1	1	0	2126	28	0	28.8404	0	0
DL	53.9328	5393	2	3	2	1	1	2	0	1946	26	0	21.8812	0	0
DL	53.9328	5393	2	3	3	1	1	3	0	1487	22	0	17.9529	0	0
UL	53.9408	5394	0	3	1	1	1	1	0	2126	28	0	28.8676 	0	0
UL	53.9408	5394	0	3	2	1	1	2	0	2038	27	0	21.8803 	0	0
DL	53.9428	5394	2	3	1	1	1	1	0	2126	28	0	28.8048	0	0
DL	53.9428	5394	2	3	2	1	1	2	0	1946	26	0	21.9538	0	0
DL	53.9428	5394	2	3	3	1	1	3	0	1487	22	0	17.6839	0	0
UL	53.9508	5395	0	3	1	1	1	1	0	2126	28	0	28.864 	0	0
UL	53.9508	5395	0	3	2	1	1	2	0	2038	27	0	21.7129 	0	0
DL	53.9528	5395	2	3	1	1	1	1	0	2126	28	0	28.8402	0	0
DL	53.9528	5395	2	3	2	1	1	2	0	1946	26	0	21.7012	0	0
DL	53.9528	5395	2	3	3	1	1	3	0	1487	22	0	17.7186	0	0
UL	53.9608	5396	0	3	1	1	1	1	0	2126	28	0	28.877 	0	0
UL	53.9608	5396	0	3	2	1	1	2	0	2038	27	0	21.7132 	0	0
DL	53.9628	5396	2	3	1	1	1	1	0	2126	28	0	28.7837	0	0
DL	53.9628	5396	2	3	2	1	1	2	0	1946	26	0	21.5023	0	0
DL	53.9628	5396	2	3	3	1	1	3	0	1487	22	0	17.2739	0	0
UL	53.9708	5397	0	3	1	1	1	1	0	2126	28	0	28.9185 	0	0
UL	53.9708	5397	0	3	2	1	1	2	0	2038	27	0	21.6856 	0	0
DL	53.9728	5397	2	3	1	1	1	1	0	2126	28	0	28.9298	0	0
DL	53.9728	5397	2	3	2	1	1	2	0	1946	26	0	21.6648	0	0
DL	53.9728	5397	2	3	3	1	1	3	0	1487	22	0	17.2656	0	0
UL	53.9808	5398	0	3	1	1	1	1	0	2126	28	0	28.7446 	0	0
UL	53.9808	5398	0	3	2	1	1	2	0	2038	27	0	21.4512 	0	0
DL	53.9828	5398	2	3	1	1	1	1	0	2126	28	0	28.7916	0	0
DL	53.9828	5398	2	3	2	1	1	2	0	1946	26	0	21.5814	0	0
DL	53.9828	5398	2	3	3	1	1	3	0	1487	22	0	17.2952	0	0
UL	53.9908	5399	0	3	1	1	1	1	0	2126	28	0	28.7664 	0	0
UL	53.9908	5399	0	3	2	1	1	2	0	2038	27	0	21.6225 	0	0
DL	53.9928	5399	2	3	1	1	1	1	0	2126	28	0	28.847	0	0
DL	53.9928	5399	2	3	2	1	1	2	0	1946	26	0	21.5272	0	0
DL	53.9928	5399	2	3	3	1	1	3	0	1487	22	0	17.1828	0	0
UL	54.0008	5400	0	3	1	1	1	1	0	2126	28	0	28.9626 	0	0
UL	54.0008	5400	0	3	2	1	1	2	0	2038	27	0	21.3754 	0	0
DL	54.0028	5400	2	3	1	1	1	1	0	2126	28	0	28.9649	0	0
DL	54.0028	5400	2	3	2	1	1	2	0	1946	26	0	21.2454	0	0
DL	54.0028	5400	2	3	3	1	1	3	0	1487	22	0	17.4591	0	0
UL	54.0108	5401	0	3	1	1	1	1	0	2126	28	0	29.1453 	0	0
UL	54.0108	5401	0	3	2	1	1	2	0	2038	27	0	21.3175 	0	0
DL	54.0128	5401	2	3	1	1	1	1	0	2126	28	0	29.1555	0	0
DL	54.0128	5401	2	3	2	1	1	2	0	1946	26	0	21.5444	0	0
DL	54.0128	5401	2	3	3	1	1	3	0	1487	22	0	17.3644	0	0
UL	54.0208	5402	0	3	1	1	1	1	0	2126	28	0	29.0528 	0	0
UL	54.0208	5402	0	3	2	1	1	2	0	2038	27	0	21.25 	0	0.005991
DL	54.0228	5402	2	3	1	1	1	1	0	2126	28	0	29.1063	0	0
DL	54.0228	5402	2	3	2	1	1	2	0	1946	26	0	21.3435	0	0
DL	54.0228	5402	2	3	3	1	1	3	0	1487	22	0	17.524	0	0
UL	54.0308	5403	0	3	1	1	1	1	0	2126	28	0	29.1554 	0	0
UL	54.0308	5403	0	3	2	1	1	2	0	2038	27	0	21.217 	0	0.005991
DL	54.0328	5403	2	3	1	1	1	1	0	2126	28	0	29.2477	0	0
DL	54.0328	5403	2	3	2	1	1	2	0	1946	26	0	21.1653	0	0
DL	54.0328	5403	2	3	3	1	1	3	0	1487	22	0	17.3788	0	0
UL	54.0408	5404	0	3	1	1	1	1	0	2126	28	0	29.1733 	0	0
UL	54.0408	5404	0	3	2	1	1	2	0	2038	27	0	21.1636 	0	0.005991
DL	54.0428	5404	2	3	1	1	1	1	0	2126	28	0	29.1208	0	0
DL	54.0428	5404	2	3	2	1	1	2	0	1946	26	0	21.0103	0	0
DL	54.0428	5404	2	3	3	1	1	3	0	1487	22	0	17.3621	0	0
UL	54.0508	5405	0	3	1	1	1	1	0	2126	28	0	29.1573 	0	0
UL	54.0508	5405	0	3	2	1	1	2	0	2038	27	0	20.9737 	0	0.005991
DL	54.0528	5405	2	3	1	1	1	1	0	2126	28	0	29.1881	0	0
DL	54.0528	5405	2	3	2	1	1	2	0	1946	26	0	20.9031	0	0
DL	54.0528	5405	2	3	3	1	1	3	0	1487	22	0	17.3536	0	0
UL	54.0608	5406	0	3	1	1	1	1	0	2126	28	0	29.2605 	0	0
UL	54.0608	5406	0	3	2	1	1	2	0	2038	27	0	20.6701 	1	0.498128
UL	54.0615	5406	1	2	1	1	1	2	0	2038	27	1	20.7495 	0	0
DL	54.0628	5406	2	3	1	1	1	2	0	1946	26	0	20.7045	0	0
DL	54.0628	5406	2	3	2	1	1	3	0	1487	22	0	17.1814	0	0
DL	54.0628	5406	2	3	3	1	1	1	0	2126	28	0	29.1232	0	0
UL	54.0708	5407	0	3	1	1	1	2	0	1946	26	0	20.5231 	0	0.00638976
UL	54.0708	5407	0	3	2	1	1	1	0	2126	28	0	28.9798 	0	0
DL	54.0728	5407	2	3	1	1	1	2	0	1946	26	0	20.5105	0	0.00638976
DL	54.0728	5407	2	3	2	1	1	3	0	1487	22	0	17.3997	0	0
DL	54.0728	5407	2	3	3	1	1	1	0	2126	28	0	28.9422	0	0
UL	54.0808	5408	0	3	1	1	1	2	0	1946	26	0	20.7627 	0	0
UL	54.0808	5408	0	3	2	1	1	1	0	2126	28	0	29.0121 	0	0
DL	54.0828	5408	2	3	1	1	1	2	0	1946	26	0	20.5712	0	0.00638976
DL	54.0828	5408	2	3	2	1	1	3	0	1487	22	0	17.4451	0	0
DL	54.0828	5408	2	3	3	1	1	1	0	2126	28	0	28.9102	0	0
UL	54.0908	5409	0	3	1	1	1	2	0	1946	26	0	20.9292 	0	0
UL	54.0908	5409	0	3	2	1	1	1	0	2126	28	0	28.7691 	0	0
DL	54.0928	5409	2	3	1	1	1	2	0	1946	26	0	21.0706	0	0
DL	54.0928	5409	2	3	2	1	1	3	0	1487	22	0	17.4017	0	0
DL	54.0928	5409	2	3	3	1	1	1	0	2126	28	0	28.8274	0	0
UL	54.1008	5410	0	3	1	1	1	2	0	2038	27	0	21.1172 	0	0.005991
UL	54.1008	5410	0	3	2	1	1	1	0	2126	28	0	28.7925 	0	0
DL	54.1028	5410	2	3	1	1	1	2	0	1946	26	0	21.277	0	0
DL	54.1028	5410	2	3	2	1	1	3	0	1487	22	0	17.4662	0	0
DL	54.1028	5410	2	3	3	1	1	1	0	2126	28	0	28.7594	0	0
UL	54.1108	5411	0	3	1	1	1	2	0	2038	27	0	21.2218 	0	0.005991
UL	54.1108	5411	0	3	2	1	1	1	0	2126	28	0	28.7369 	0	0
DL	54.1128	5411	2	3	1	1	1	2	0	1946	26	0	21.3529	0	0
DL	54.1128	5411	2	3	2	1	1	3	0	1487	22	0	17.3747	0	0
DL	54.1128	5411	2	3	3	1	1	1	0	2126	28	0	28.7512	0	0
UL	54.1208	5412	0	3	1	1	1	2	0	2038	27	0	21.4548 	0	0
UL	54.1208	5412	0	3	2	1	1	1	0	2126	28	0	28.8595 	0	0
DL	54.1228	5412	2	3	1	1	1	2	0	1946	26	0	21.2189	0	0
DL	54.1228	5412	2	3	2	1	1	3	0	1487	22	0	17.3486	0	0
DL	54.1228	5412	2	3	3	1	1	1	0	2126	28	0	28.801	0	0
UL	54.1308	5413	0	3	1	1	1	2	0	2038	27	0	21.1046 	0	0.005991
UL	54.1308	5413	0	3	2	1	1	1	0	2126	28	0	28.9954 	0	0
DL	54.1328	5413	2	3	1	1	1	2	0	1946	26	0	21.0964	0	0
DL	54.1328	5413	2	3	2	1	1	3	0	1487	22	0	17.1566	0	0
DL	54.1328	5413	2	3	3	1	1	1	0	2126	28	0	28.9742	0	0
UL	54.1408	5414	0	3	1	1	1	2	0	2038	27	0	21.3314 	0	0
UL	54.1408	5414	0	3	2	1	1	1	0	2126	28	0	29.0388 	0	0
DL	54.1428	5414	2	3	1	1	1	2	0	1946	26	0	21.3944	0	0
DL	54.1428	5414	2	3	2	1	1	3	0	1487	22	0	17.0418	0	0
DL	54.1428	5414	2	3	3	1	1	1	0	2126	28	0	28.9979	0	0
UL	54.1508	5415	0	3	1	1	1	2	0	2038	27	0	21.3958 	0	0
UL	54.1508	5415	0	3	2	1	1	1	0	2126	28	0	28.9909 	0	0
DL	54.1528	5415	2	3	1	1	1	2	0	1946	26	0	21.3843	0	0
DL	54.1528	5415	2	3	2	1	1	3	0	1487	22	0	17.2099	0	0
DL	54.1528	5415	2	3	3	1	1	1	0	2126	28	0	29.0366	0	0
UL	54.1608	5416	0	3	1	1	1	2	0	2038	27	0	21.206 	0	0.005991
UL	54.1608	5416	0	3	2	1	1	1	0	2126	28	0	29.0636 	0	0
DL	54.1628	5416	2	3	1	1	1	2	0	1946	26	0	21.0705	0	0
DL	54.1628	5416	2	3	2	1	1	3	0	1487	22	0	17.3682	0	0
DL	54.1628	5416	2	3	3	1	1	1	0	2126	28	0	29.028	0	0
UL	54.1708	5417	0	3	1	1	1	2	0	2038	27	0	20.9511 	0	0.005991
UL	54.1708	5417	0	3	2	1	1	1	0	2126	28	0	29.1091 	0	0
DL	54.1728	5417	2	3	1	1	1	2	0	1946	26	0	20.833	0	0
DL	54.1728	5417	2	3	2	1	1	3	0	1487	22	0	17.6503	0	0
DL	54.1728	5417	2	3	3	1	1	1	0	2126	28	0	29.1104	0	0
UL	54.1808	5418	0	3	1	1	1	2	0	2038	27	0	20.6385 	0	0.498128
UL	54.1808	5418	0	3	2	1	1	1	0	2126	28	0	29.034 	0	0
DL	54.1828	5418	2	3	1	1	1	2	0	1946	26	0	20.6479	0	0
DL	54.1828	5418	2	3	2	1	1	3	0	1487	22	0	17.3324	0	0
DL	54.1828	5418	2	3	3	1	1	1	0	2126	28	0	29.0856	0	0
UL	54.1908	5419	0	3	1	1	1	2	0	1946	26	0	20.7024 	0	0
UL	54.1908	5419	0	3	2	1	1	1	0	2126	28	0	28.9582 	0	0
DL	54.1928	5419	2	3	1	1	1	2	0	1946	26	0	20.7954	0	0
DL	54.1928	5419	2	3	2	1	1	3	0	1487	22	0	17.4031	0	0
DL	54.1928	5419	2	3	3	1	1	1	0	2126	28	0	29.0167	0	0
UL	54.2008	5420	0	3	1	1	1	2	0	1946	26	0	20.509 	0	0.00638976
UL	54.2008	5420	0	3	2	1	1	1	0	2126	28	0	29.08 	0	0
DL	54.2028	5420	2	3	1	1	1	2	0	1946	26	0	20.5479	0	0.00638976
DL	54.2028	5420	2	3	2	1	1	3	0	1487	22	0	17.3402	0	0
DL	54.2028	5420	2	3	3	1	1	1	0	2126	28	0	29.0184	0	0
UL	54.2108	5421	0	3	1	1	1	2	0	1946	26	0	20.7264 	0	0
UL	54.2108	5421	0	3	2	1	1	1	0	2126	28	0	28.9709 	0	0
DL	54.2128	5421	2	3	1	1	1	2	0	1946	26	0	20.6328	0	0
DL	54.2128	5421	2	3	2	1	1	3	0	1487	22	0	17.2779	0	0
DL	54.2128	5421	2	3	3	1	1	1	0	2126	28	0	28.8423	0	0
UL	54.2208	5422	0	3	1	1	1	2	0	1946	26	0	20.7158 	0	0
UL	54.2208	5422	0	3	2	1	1	1	0	2126	28	0	29.1885 	0	0
DL	54.2228	5422	2	3	1	1	1	2	0	1946	26	0	20.798	0	0
DL	54.2228	5422	2	3	2	1	1	3	0	1487	22	0	17.4645	0	0
DL	54.2228	5422	2	3	3	1	1	1	0	2126	28	0	29.0905	0	0
UL	54.2308	5423	0	3	1	1	1	2	0	1946	26	0	20.7016 	0	0
UL	54.2308	5423	0	3	2	1	1	1	0	2126	28	0	29.0038 	0	0
DL	54.2328	5423	2	3	1	1	1	2	0	1946	26	0	20.6249	0	0
DL	54.2328	5423	2	3	2	1	1	3	0	1487	22	0	17.451	0	0
DL	54.2328	5423	2	3	3	1	1	1	0	2126	28	0	29.0054	0	0
UL	54.2408	5424	0	3	1	1	1	2	0	1946	26	0	20.5576 	0	0.00638976
UL	54.2408	5424	0	3	2	1	1	1	0	2126	28	0	29.2573 	0	0
DL	54.2428	5424	2	3	1	1	1	2	0	1946	26	0	20.5767	0	0.00638976
DL	54.2428	5424	2	3	2	1	1	3	0	1487	22	0	17.2885	0	0
DL	54.2428	5424	2	3	3	1	1	1	0	2126	28	0	29.3197	0	0
UL	54.2508	5425	0	3	1	1	1	2	0	1946	26	0	20.3633 	0	0.00638976
UL	54.2508	5425	0	3	2	1	1	1	0	2126	28	0	29.3545 	0	0
DL	54.2528	5425	2	3	1	1	1	2	0	1946	26	0	20.3612	0	0.00638976
DL	54.2528	5425	2	3	2	1	1	3	0	1487	22	0	17.3569	0	0
DL	54.2528	5425	2	3	3	1	1	1	0	2126	28	0	29.353	0	0
UL	54.2608	5426	0	3	1	1	1	2	0	1946	26	0	20.3062 	0	0.00638976
UL	54.2608	5426	0	3	2	1	1	1	0	2126	28	0	29.3546 	0	0
DL	54.2628	5426	2	3	1	1	1	2	0	1946	26	0	20.2603	0	0.00638976
DL	54.2628	5426	2	3	2	1	1	3	0	1487	22	0	17.2586	0	0
DL	54.2628	5426	2	3	3	1	1	1	0	2126	28	0	29.4092	0	0
